INFO 2024-12-12 11:03:14,974 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-12 11:04:26,743 utils (0.016) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1059; args=(1059,); alias=default
DEBUG 2024-12-12 11:04:26,746 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2007; args=(2007,); alias=default
DEBUG 2024-12-12 11:04:26,749 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1055; args=(1055,); alias=default
DEBUG 2024-12-12 11:04:26,750 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1042; args=(1042,); alias=default
DEBUG 2024-12-12 11:04:26,752 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1041; args=(1041,); alias=default
DEBUG 2024-12-12 11:04:26,756 utils (0.000) SELECT "tracker_invoice"."id", "tracker_invoice"."project_id", "tracker_invoice"."contract_id", "tracker_invoice"."provided_quantities", "tracker_invoice"."invoice_net", "tracker_invoice"."invoice_gross", "tracker_invoice"."amount_received", "tracker_invoice"."title", "tracker_invoice"."created_at", "tracker_invoice"."invoice_type" FROM "tracker_invoice" WHERE "tracker_invoice"."project_id" = 67 ORDER BY "tracker_invoice"."created_at" DESC; args=(67,); alias=default
DEBUG 2024-12-12 11:04:26,758 base Exception while resolving variable 'provided_quantities' in template 'tracker/edit_project.html'.
Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 880, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
KeyError: 'provided_quantities'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 890, in _resolve_lookup
    current = getattr(current, bit)
              ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'provided_quantities'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'provided_quantities'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [provided_quantities] in {'project_name': 'HCKSTD Herrenclub', 'project_address': 'Obere Hauptstraﬂe 15-21', 'client_name': 37, 'project_no': '25-002', 'status': '0', 'user': [<User: BK>]}
DEBUG 2024-12-12 11:04:26,761 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" LIMIT 21; args=(); alias=default
DEBUG 2024-12-12 11:04:26,765 utils (0.000) SELECT "tracker_sectionlibrary"."id", "tracker_sectionlibrary"."name", "tracker_sectionlibrary"."section_billed_hourly" FROM "tracker_sectionlibrary" LIMIT 21; args=(); alias=default
DEBUG 2024-12-12 11:04:26,766 utils (0.000) SELECT "tracker_project"."id", "tracker_project"."project_name", "tracker_project"."project_address", "tracker_project"."client_name_id", "tracker_project"."project_no", "tracker_project"."status" FROM "tracker_project" LIMIT 21; args=(); alias=default
DEBUG 2024-12-12 11:04:26,759 base Exception while resolving variable 'additional_fee_percentage' in template 'tracker/edit_project.html'.
Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 880, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'additional_fee_percentage'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 886, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'additional_fee_percentage'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'additional_fee_percentage'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [additional_fee_percentage] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: 'OOSkDmhyd5kKVONmC4egE46yhxaS21tz8vJyhnJ6LotVEpSawogLIL3Q2bD340WY'>, 'request': <WSGIRequest: GET '/edit-project/67/?tab=contracts'>, 'user': <SimpleLazyObject: <User: SU>>, 'perms': PermWrapper(<SimpleLazyObject: <User: SU>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/edit-project/67/?tab=contracts'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'form': <ProjectForm bound=False, valid=Unknown, fields=(project_name;project_address;client_name;project_no;status;user)>, 'project': <Project: 25-002-HCKSTD Herrenclub>, 'contracts': <QuerySet [<Contract: 2506-25-002 Beratungsleistung>]>, 'contract_form': <ContractForm bound=False, valid=Unknown, fields=(contract_name;vat_percentage)>, 'clients': <QuerySet [<Client: BCK Architektur>, <Client: Egeria REI GmbH Ijzendoorn & Co. KG>, <Client: S+P Real Estate GmbH>, <Client: Nomard Ibiza, S.L.>, <Client: Allan Gaertke>, <Client: Len Faki>, <Client: RA Rechtsanwaltversorgungs VW-Rheinland-Pfalz GmbH & Co. Geschl. Inv. KG c/o HIH Property Services GmbH>, <Client: Meilicke Konstanzer Strasse GbR c/o MEI Services GmbH>, <Client: Adem Bogocli>, <Client: Burmester Audiosysteme GmbH>, <Client: Arena Synchron GmbH>]>, 'users': <QuerySet [<User: TJ>, <User: DD>, <User: TS>, <User: IK>, <User: MRC>, <User: MS>, <User: JG>, <User: BK>, <User: SU>, <User: AK>, <User: OO>, <User: BS>, <User: EG>]>, 'section_library': <QuerySet [<SectionLibrary: LP1>, <SectionLibrary: Stundennachweis>, <SectionLibrary: LP2>, <SectionLibrary: LP3>, <SectionLibrary: LP4>, <SectionLibrary: LP5>, <SectionLibrary: LP6>, <SectionLibrary: LP7>, <SectionLibrary: LP8>]>, 'invoices': <QuerySet []>, 'vat_percentages': {315: Decimal('19.00')}, 'all_projects': <QuerySet [<Project: 24-012-GENBIM Genelec BIM>, <Project: 24-012-SOORRTL>, <Project: 21-005-RHN76KLR Umbau WCs>, <Project: 23-012-MRBSTD Mockup - Muraba The Veil>, <Project: 17-011-SCH24 Schloﬂstr. 24>, <Project: 24-011-MRUVLA Villa Gaertke Mauritius>, <Project: 22-004-ARNSTD Arena Studios>, <Project: 25-002-HCKSTD Herrenclub>, <Project: 24-005-KONQRT Konstanzerstr>, <Project: 22-013 OKKEIS-OK KOOL>, <Project: 24-010-NÙmade Ibiza>, <Project: 00-001-B¸ro>, <Project: 23-003-BRM Burmester>, <Project: 24-004-LNFKSTD Len Faki Studio>]>}, {'block': <Block Node: content. Contents: [<TextNode: '\n<div class="container mx'>, <Variable Node: project.project_name>, <TextNode: '</h2>\n        </div>\n    '>, <URLNode view_name=''projects'' args=[] kwargs={} as=None>, <TextNode: '\';">\n                <svg'>, <URLNode view_name=''edit_project'' args=[<FilterExpression 'project.id'>] kwargs={} as=None>, <TextNode: '">\n            '>, <django.template.defaulttags.CsrfTokenNode object at 0x000001D38E032A80>, <TextNode: '\n            <div class="'>, <Variable Node: project.project_name>, <TextNode: '" placeholder="Project Na'>, <Variable Node: project.project_address>, <TextNode: '" placeholder="Project Ad'>, <ForNode: for client in clients, tail_len: 7>, <TextNode: '\n                    </se'>, <Variable Node: project.project_no>, <TextNode: '" placeholder="Project Nu'>, <ForNode: for choice in form.status.field.choices, tail_len: 7>, <TextNode: '\n                    </se'>, <Variable Node: form.user>, <TextNode: '\n                </div>\n '>, <ForNode: for contract in contracts, tail_len: 17>, <TextNode: '\n                </tbody>'>, <ForNode: for invoice in invoices, tail_len: 23>, <TextNode: '\n                    </tb'>, <URLNode view_name=''add_users'' args=[] kwargs={} as=None>, <TextNode: '">\n            '>, <django.template.defaulttags.CsrfTokenNode object at 0x000001D38E011AC0>, <TextNode: '\n            <input type='>, <URLNode view_name=''add_budget'' args=[] kwargs={} as=None>, <TextNode: '">\n            '>, <django.template.defaulttags.CsrfTokenNode object at 0x000001D38E011C10>, <TextNode: '\n            <input type='>, <URLNode view_name=''generate_word_document'' args=[<FilterExpression '0'>] kwargs={} as=None>, <TextNode: '">\n            <input typ'>, <URLNode view_name=''download_invoice'' args=[<FilterExpression '0'>] kwargs={} as=None>, <TextNode: '">\n            <input typ'>, <IncludeNode: template=<FilterExpression "'tracker/view_invoice_modal.html'">>, <TextNode: '\n'>, <IncludeNode: template=<FilterExpression "'tracker/record_payment_modal.html'">>, <TextNode: '\n\n'>, <IncludeNode: template=<FilterExpression "'tracker/create_invoice.html'">>, <TextNode: '\n'>, <IncludeNode: template=<FilterExpression "'tracker/contract_form_modal.html'">>, <TextNode: '\n'>]>}, {}]
DEBUG 2024-12-12 11:04:26,768 utils (0.000) SELECT "tracker_sectionlibrary"."id", "tracker_sectionlibrary"."name", "tracker_sectionlibrary"."section_billed_hourly" FROM "tracker_sectionlibrary"; args=(); alias=default
DEBUG 2024-12-12 11:04:26,770 utils (0.000) SELECT "tracker_project"."id", "tracker_project"."project_name", "tracker_project"."project_address", "tracker_project"."client_name_id", "tracker_project"."project_no", "tracker_project"."status" FROM "tracker_project"; args=(); alias=default
DEBUG 2024-12-12 11:04:26,771 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 56; args=(56,); alias=default
DEBUG 2024-12-12 11:04:26,773 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 64; args=(64,); alias=default
DEBUG 2024-12-12 11:04:26,774 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 63; args=(63,); alias=default
DEBUG 2024-12-12 11:04:26,776 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 36; args=(36,); alias=default
DEBUG 2024-12-12 11:04:26,780 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 24; args=(24,); alias=default
DEBUG 2024-12-12 11:04:26,783 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 62; args=(62,); alias=default
DEBUG 2024-12-12 11:04:26,784 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 52; args=(52,); alias=default
DEBUG 2024-12-12 11:04:26,786 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 67; args=(67,); alias=default
DEBUG 2024-12-12 11:04:26,788 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 49; args=(49,); alias=default
DEBUG 2024-12-12 11:04:26,790 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 66; args=(66,); alias=default
DEBUG 2024-12-12 11:04:26,792 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 55; args=(55,); alias=default
